chr	pos	context	samples_called	FALLOPIA_HP_7	FALLOPIA_CMM_116	FALLOPIA_CMR_265	FALLOPIA_RHBH_363	FALLOPIA_CBH_433	FALLOPIA_PJB_459	FALLOPIA_HP_11	FALLOPIA_CMM_118	FALLOPIA_WH_294	FALLOPIA_RHBH_367	FALLOPIA_CBH_437	FALLOPIA_PJB_461	FALLOPIA_CBH_123	FALLOPIA_RHC_305	FALLOPIA_OLCT_397	FALLOPIA_CBH_441	FALLOPIA_CMR_479	FALLOPIA_RHC_309	FALLOPIA_HBCT_403	FALLOPIA_WH_443	FALLOPIA_CMR_481	FALLOPIA_PJB_179	FALLOPIA_RHC_323	FALLOPIA_HBCT_405	FALLOPIA_WH_447	FALLOPIA_MSH_489	FALLOPIA_PJB_181	FALLOPIA_RHC_333	FALLOPIA_HBCT_407	FALLOPIA_WH_449	FALLOPIA_HP_499	FALLOPIA_ST_69	FALLOPIA_RPB_205	FALLOPIA_RHBH_341	FALLOPIA_CBH_421	FALLOPIA_PJB_455	FALLOPIA_MSH_493	FALLOPIA_CMM_114	FALLOPIA_RPB_233	FALLOPIA_RHBH_349	FALLOPIA_CBH_423	FALLOPIA_PJB_457
493	33	CHH	46	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	39	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	47	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	48	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192307692307692	0	0	0	0	0	0	0	0	0	0	0
493	50	CHG	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	51	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	54	CHG	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	57	CHH	45	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	61	CG	46	0.4	0.625737639553429	0.2	0.6875	0.526315789473684	0.708333333333333	0.79735372154727	0.9	0.384615384615385	0.447368421052632	0.65	0.65	0.423244449294869	0.501344269765322	0.55	0.857142857142857	0.258064516129032	0.68421052631579	0.56	0.6	0.904761904761905	0.1	0.466666666666667	0.524068105607628	0.521739130434783	0.542116830537883	0.85	0.0909090909090909	0.380952380952381	0.75	0.634615384615385	0.6	0.727272727272727	0.450980392156863	0.235294117647059	0.315789473684211	0.666666666666667	0.502039627039627	0.44	0.736842105263158	1	0.783783783783784
493	63	CHG	46	0	0	0	0.024390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0
493	66	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	69	CHH	46	0	0	0	0.024390243902439	0	0	0	0	0	0	0	0	0.0442708333333334	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	70	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	71	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	78	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0784313725490196	0	0	0	0	0	0	0	0
493	80	CHG	46	0	0.00833333333333333	0	0.024390243902439	0	0	0	0	0	0	0	0	0	0.0486778846153846	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	87	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	88	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	92	CHG	46	0	0	0	0.024390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0952380952380952	0	0	0	0	0
493	93	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	109	CHG	46	0	0	0	0.0277777777777778	0	0	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0	0
493	115	CHG	46	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0.0357142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	116	CHH	46	0	0.0903385391887085	0	0.025	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	119	CHG	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	121	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	122	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	125	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	127	CHH	45	0	0	0	0.024390243902439	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
493	129	CHH	45	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	138	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0
493	140	CHH	46	0	0	0	0.0625	0	0	0.00714285714285715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	143	CHH	46	0	0	0.09375	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	147	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	149	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0
493	154	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	158	CHG	46	0	0.0903385391887085	0	0.025	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	163	CG	46	0.24	0.16937564499484	0.05	0	0	0	0.358571428571429	0.1	0.0769230769230769	0	0.275	0.5	0.158300653594771	0.0624416433239963	0.0526315789473684	0.428571428571429	0.032258064516129	0	0.375	0.6	0.904761904761905	0	0	0.315789473684211	0.0416666666666667	0.05	0	0	0.142857142857143	0.545454545454545	0.392156862745098	0	0	0	0	0	0.375	0.208917748917749	0	0	0	0
493	170	CHH	46	0	0	0.0606060606060606	0.024390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	171	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	181	CHH	46	0	0	0.0606060606060606	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	186	CHG	46	0	0.00735294117647059	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	188	CHG	46	0	0.0903385391887085	0	0.025	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
493	195	CHH	46	0	0.0903385391887085	0	0.024390243902439	0	0.0917677850849668	0	0	0	0	0	0	0.0858258980821612	0.0919355605708671	0	0	0	0.0886079369186915	0	0.0891153489888944	0	0	0	0	0	0.0915700606423783	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.0942482668884639	0
495	124	CHH	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	130	CHH	46	0	0	0	0	0	0	0.0420168067226891	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	133	.	47	0.285714285714286	0	0.0769230769230769	0.454545454545455	0.84375	0.201378205128205	0.312742812742813	0.222222222222222	0.250315170940171	0.542265814066878	0.04	0.125	0.833333333333333	0.8	0.235294117647059	0.0555555555555556	0.253259311007452	0.470588235294118	0.454545454545455	0.278238475158765	0.25	0.214285714285714	0.771428571428571	0.285714285714286	0.22450602516392	0.492202300623353	0.614219114219114	0.582001017035342	0.117647058823529	0.310190617775757	0.119047619047619	0.568067226890756	0.384615384615385	0.571428571428571	0.565217391304348	0.625	0.470588235294118	0.110897435897436	0.533333333333333	0.342272026219395	0.4	0
495	134	.	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00411522633744856	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0
495	135	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00833333333333334	0	0	0.0476190476190476	0	0	0	0	0	0	0.128205128205128	0	0	0	0
495	151	CHG	47	0	0	0	0	0	0	0.0940460154328895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0457219251336899	0	0
495	153	CHH	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0
495	157	CHH	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	158	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208333333333333	0	0	0	0	0	0	0	0	0	0	0	0
495	160	CHG	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	167	CHH	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175438596491228	0
495	172	CHG	47	0	0	0	0	0	0	0	0.0344827586206897	0	0	0	0	0	0	0	0	0	0	0.0161290322580645	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	174	CHG	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357142857142857	0	0	0	0	0	0	0	0
495	181	CHH	47	0.2	0	0	0	0	0	0	0	0	0.0131578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	182	CHH	47	0	0	0	0	0	0	0	0	0	0	0.0317460317460317	0.0740740740740741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015748031496063	0	0	0	0	0	0	0	0	0	0	0
495	197	CHG	47	0	0	0	0	0	0	0	0	0	0	0.03125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	9	CHH	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	25	CHH	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	29	CG	46	1	1	1	1	0.970588235294118	1	0.909090909090909	0.857142857142857	1	1	0.980769230769231	1	1	0.846153846153846	0.789473684210526	0.888888888888889	0.95	0.875	1	1	1	0.733333333333333	1	0.935483870967742	1	1	0.95852534562212	1	1	1	0.87037037037037	0.986111111111111	1	1	1	1	1	0.936111111111111	1	1	0.961538461538461	1
496	35	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129032258064516	0	0.05	0	0	0	0	0.0185185185185185	0	0	0	0	0	0	0	0	0	0	0
496	37	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0	0	0	0	0.178571428571429	0.05	0	0	0	0.1	0.0740740740740741	0	0	0	0	0	0	0	0	0	0	0
496	38	CG	46	0.727272727272727	0.757575757575758	0.823529411764706	0.916666666666667	0.911764705882353	0.952380952380952	0.9765625	0.5	1	0.789473684210526	0.954089068825911	1	1	0.692307692307692	1	1	0.7	1	0.903225806451613	1	0.823529411764706	1	1	0.709677419354839	0.928571428571429	0.9	0.955555555555555	1	1	1	0.907407407407407	0.976190476190476	0.68421052631579	1	1	0.885714285714286	1	0.952380952380952	1	0.230769230769231	1	1
496	41	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392857142857143	0.05	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0
496	45	CHH	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	47	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235294117647059	0	0	0	0.464285714285714	0.05	0	0.24	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0
496	53	CHG	46	0	0	0	0	0	0	0	0	0	0	0.0037037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464285714285714	0.05	0	0	0	0.4	0	0.0757575757575758	0	0	0	0	0	0	0	0	0.153846153846154	0
496	56	CHH	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	58	CHG	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	59	CG	46	0.545454545454545	0.636363636363636	0.823529411764706	0.8	0.878787878787879	1	0.9625	0.857142857142857	1	1	0.991666666666667	0.966666666666667	1	1	1	0.703703703703704	1	0.875	1	1	1	0.866666666666667	1	0.806451612903226	0.714285714285714	0.3	0.879761904761905	0.92	1	1	0.925925925925926	0.964285714285714	1	1	0.833333333333333	1	0.454545454545455	0.884615384615385	0.947751322751322	0.769230769230769	0.961538461538461	1
496	61	CHH	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	65	CHH	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	70	CHH	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	73	CHH	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	74	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769230769230769	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	79	CG	46	0	0.75	0.588235294117647	0.32	0.575757575757576	0.666666666666667	0.31710875331565	0.142857142857143	0.769230769230769	0.631578947368421	0.315581147619134	0.333333333333333	0.1875	0.846153846153846	0.789473684210526	0.37037037037037	0.25	0.478260869565217	0.193548387096774	1	0.294117647058824	0.333333333333333	0.318181818181818	0.193548387096774	0.642857142857143	0.5	0.319782913165266	0.64	0.214285714285714	0.85	0.5	0.603892160471108	0.421052631578947	0.882352941176471	1	0.6	0.4	0.463792815371763	0.455027652086476	1	0.653846153846154	0.5
496	82	CHH	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	83	CHG	46	0	0	0	0	0	0	0.0940460154328895	0	0	0	0.0961984756591429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.085302903528908	0	0	0	0	0.0853636159151869	0	0	0	0	0	0.0935395294357427	0.0892762272864783	0	0	0
496	89	CG	46	0	0.757575757575758	0.882352941176471	0.5	0.575757575757576	0.666666666666667	0.373986581369949	0.142857142857143	0.769230769230769	0.388888888888889	0.331294069910334	0.366666666666667	0.1875	0.769230769230769	0.789473684210526	0.259259259259259	0.45	0.869565217391304	0.193548387096774	1	0.0588235294117647	0.333333333333333	0.318181818181818	0.258064516129032	0.785714285714286	0.65	0.424673202614379	0.8	0.214285714285714	0.75	0.537037037037037	0.647577751196172	0.421052631578947	0.882352941176471	1	0.571428571428571	0.181818181818182	0.439348370927318	0.406743271568506	1	0.653846153846154	0.642857142857143
496	92	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0	0.148148148148148	0.05	0	0	0	0	0	0	0	0	0	0	0	0.00555555555555556	0	0.153846153846154	0	0
497	5	CHG	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277777777777778
497	8	CHH	46	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	16	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233333333333333	0
497	17	CHH	46	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	58	CG	45	0	0	0	0	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117647058823529	0	0	0	0	0	0	0	0	0	0	0
497	75	CHG	45	0	0	0	0	0	0	0	0	0.0025	0	0	0	0	0	0	0	0	0.0168963813547771	0	0.00322061191626409	0	0.0909090909090909	0	0	0	0.00255102040816327	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0
497	130	CHH	46	0	0	0	0	0	0	0	0	0.00202020202020202	0	0	0	0	0	0	0	0	0.0364629384025936	0	0	0	0	0	0	0	0	0.00680272108843537	0	0	0	0	0	0	0	0	0	0	0.0391774891774892	0	0.0526315789473684	0	0
497	144	CG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0891153489888944	0	0	0	0	0	0	0.085302903528908	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0.1	0
497	167	CHH	46	0	0	0	0	0	0	0	0.214285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027027027027027	0	0	0	0	0	0	0	0	0	0	0	0
497	168	CHH	46	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128235117708802	0	0	0	0	0	0	0	0	0	0	0.0617647058823529	0	0	0	0
497	178	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497	187	CHG	46	0	0	0	0	0	0.0476190476190476	0	0	0	0	0	0	0	0.00483091787439613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498	8	CHH	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0	0	0	0	0	0	0	0	0	0	0.1875	0	0
498	20	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0434782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498	60	CG	47	1	1	0.96969696969697	1	1	0.870967741935484	1	1	1	0.888888888888889	1	1	1	0.965811965811966	1	0.810810810810811	1	1	1	1	1	1	1	1	1	1	0.733333333333333	0.957894736842105	0.981481481481481	1	1	0.931818181818182	1	0.963888888888889	1	0.9	1	0.916666666666667	1	0.8125	0.6	0.714285714285714
498	63	CHG	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176470588235294	0	0	0	0	0	0	0	0	0	0	0	0
